code,name,city,country,timezone,lat,lng,terminal,gate
LUP,Kalaupapa Airport,Molokai,United States,Pacific/Honolulu,21.211,-156.974,,
LUO,Luena,Luena,Angola,Africa/Luanda,-11.768086,19.897672,,
LUR,Cape Lisburne Lrrs,Cape Lisburne,United States,America/Nome,68.875133,-166.110022,,
LUQ,San Luis,San Luis,Argentina,America/Argentina/Mendoza,-33.273192,-66.356422,,
DEL,Indira Gandhi Intl,Delhi,India,Asia/Kolkata,28.5665,77.103088,,
DEN,Denver Intl,Denver,United States,America/Denver,39.861656,-104.673178,,
LUV,Dumatubun Airport,Langgur-Kei Islands,Indonesia,Asia/Makassar,-5.661619,132.731431,,
LUX,Luxembourg,Luxemburg,Luxembourg,Europe/Luxembourg,49.626575,6.211517,,
UGC,Urgench Airport,Urgench,Uzbekistan,Asia/Samarkand,41.5843,60.6417,,
UGB,,,,America/Anchorage,0,0,,
UGI,,,,America/Anchorage,0,0,,
DEZ,Deir Zzor,Deire Zor,Syria,Asia/Damascus,35.285374,40.175961,,
LVI,Livingstone,Livingstone,Zambia,Africa/Lusaka,-17.821756,25.822692,,
LVO,Laverton Airport,Laverton,Australia,Australia/Perth,-28.6136,122.424,,
DFW,Dallas Fort Worth Intl,Dallas-Fort Worth,United States,America/Chicago,32.896828,-97.037997,,
LWB,Greenbrier Valley Airport,Lewisburg,United States,America/Kentucky/Monticello,37.858333,-80.399444,,
DGA,Dangriga Airport,Dangriga,Belize,America/Belize,16.966667,-88.216667,,
LWN,Gyumri,Gyumri,Armenia,Asia/Yerevan,40.750369,43.859342,,
DGE,Mudgee Airport,Mudgee,Australia,Australia/Brisbane,-32.5625,149.611,,
LWO,Lviv Intl,Lvov,Ukraine,Europe/Uzhgorod,49.8125,23.956111,,
LWT,Lewistown Municipal Airport,Lewistown,United States,America/Boise,47.0493,-109.467,,
LWS,Lewiston Nez Perce Co,Lewiston,United States,America/Los_Angeles,46.3745,-117.015389,,
DGM,,,,Asia/Chongqing,0,0,,
DGO,Durango Intl,Durango,Mexico,America/Monterrey,24.124194,-104.528014,,
LWY,Lawas Airport,Lawas,Malaysia,Asia/Kuching,4.84917,115.408,,
UIB,El Carano,Quibdo,Colombia,America/Bogota,5.690758,-76.641181,,
DGT,Dumaguete,Dumaguete,Philippines,Asia/Manila,9.333714,123.300472,,
LXA,Lhasa-Gonggar,Lhasa,China,Asia/Urumqi,29.297778,90.911944,,
UII,Utila Airport,Utila,Honduras,America/Tegucigalpa,16.091667,-86.8875,,
UIH,Phu Cat Airport,Phucat,Vietnam,Asia/Ho_Chi_Minh,13.954986,109.042267,,
LXG,Luang Namtha,Luang Namtha,Laos,UTC,20.960556,101.4025,,
UIO,Mariscal Sucre Intl,Quito,Ecuador,America/Guayaquil,-0.141144,-78.488214,,
UIN,Quincy Regional Baldwin Field,Quincy,United States,America/Chicago,39.9427,-91.1946,,
LXS,Limnos,Limnos,Greece,Europe/Athens,39.917072,25.236308,,
LXR,Luxor Intl,Luxor,Egypt,Africa/Cairo,25.671028,32.706583,,
DHM,Kangra Airport,Kangra,India,Asia/Kolkata,32.1651,76.2634,,
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,America/Cayman,19.6591666667,-80.09083333,,
LYA,Luoyang Airport,Luoyang,China,Asia/Shanghai,34.41,112.28,,
LYC,Lycksele,Lycksele,Sweden,Europe/Stockholm,64.548322,18.716219,,
LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,America/Kentucky/Monticello,37.3267,-79.2004,,
LYG,Lianyungang Airport,Lianyungang,China,Asia/Shanghai,34.55,119.25,,
DIB,Dibrugarh Airport,Dibrugarh,India,Asia/Kolkata,27.4839,95.0169,,
LYI,Shubuling Airport,Linyi,China,Asia/Shanghai,35.0461,118.412,,
DIE,Arrachart,Antsiranana,Madagascar,Indian/Antananarivo,-12.3494,49.291747,,
LYP,Faisalabad Intl,Faisalabad,Pakistan,Asia/Karachi,31.365014,72.994842,,
DIG,Diqing Airport,Shangri-La,China,Asia/Chongqing,27.7936,99.6772,,
LYR,Longyear,Svalbard,Norway,Europe/Oslo,78.246111,15.465556,,
DIL,Presidente Nicolau Lobato Intl,Dili,East Timor,Asia/Dili,-8.546553,125.524719,,
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,America/Denver,46.7975,-102.801944,,
LYS,Saint Exupery,Lyon,France,Europe/Paris,45.726387,5.090833,,
DIN,Dien Bien Phu Airport,Dienbienphu,Vietnam,Asia/Ho_Chi_Minh,21.397481,103.007831,,
DIR,Dire Dawa Intl,Dire Dawa,Ethiopia,Africa/Addis_Ababa,9.6247,41.854203,,
UKB,Kobe,Kobe,Japan,Asia/Tokyo,34.632778,135.223889,,
DIS,Loubomo Airport,Loubomo,Congo (Brazzaville),UTC,-4.2,12.7,,
DIU,Diu Airport,Diu,India,Asia/Kolkata,20.7131,70.9211,,
LZC,Lazaro Cardenas,Lazard Cardenas,Mexico,America/Monterrey,18.001731,-102.220525,,
UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,Asia/Almaty,50.0366,82.4942,,
DIY,Diyarbakir,Diyabakir,Turkey,Europe/Istanbul,37.893897,40.201019,,
LZH,Bailian Airport,Liuzhou,China,Asia/Shanghai,24.2075,109.391,,
DJB,Sultan Thaha,Jambi,Indonesia,Asia/Jakarta,-1.638017,103.644378,,
DJE,Zarzis,Djerba,Tunisia,Africa/Tunis,33.875031,10.775461,,
DJG,Tiska,Djanet,Algeria,Africa/Algiers,24.292767,9.452444,,
LZO,Luzhou Airport,Luzhou,China,Asia/Chongqing,28.8522,105.393,,
LZN,Matsu Nangan Airport,Matsu Islands,Taiwan,Asia/Taipei,26.1598,119.958,,
DJJ,Sentani,Jayapura,Indonesia,Asia/Jayapura,-2.576953,140.516372,,
ULB,Uléi Airport,Ambryn Island,Vanuatu,Pacific/Efate,-16.333,168.283,,
ULN,Chinggis Khaan Intl,Ulan Bator,Mongolia,Asia/Ulaanbaatar,47.843056,106.766639,,
ULP,Quilpie Airport,Quilpie,Australia,Australia/Broken_Hill,-26.6122,144.253,,
ULO,Ulaangom Airport,Ulaangom,Mongolia,UTC,49.973333,92.079722,,
ULU,Gulu Airport,Gulu,Uganda,Africa/Kampala,2.805556,32.271792,,
ULY,Ulyanovsk East Airport,Ulyanovsk,Russia,Europe/Moscow,54.401,48.8027,,
DKR,Leopold Sedar Senghor Intl,Dakar,Senegal,Africa/Dakar,14.739708,-17.490225,,
UME,Umea,Umea,Sweden,Europe/Stockholm,63.791828,20.282758,,
UMD,Uummannaq Heliport,Uummannaq,Greenland,America/Godthab,70.4047,52.0702,,
DLA,Douala,Douala,Cameroon,Africa/Douala,4.006081,9.719481,,
DLC,Zhoushuizi,Dalian,China,Asia/Harbin,38.965667,121.5386,,
DLG,Dillingham,Dillingham,United States,America/Anchorage,59.044667,-158.5055,,
DLI,Dalat,Dalat,Vietnam,Asia/Ho_Chi_Minh,11.75,108.367,,
DLH,Duluth Intl,Duluth,United States,America/Menominee,46.842091,-92.193649,,
DLM,Dalaman,Dalaman,Turkey,Europe/Istanbul,36.713056,28.7925,,
DLU,Dali,Dali,China,Asia/Chongqing,25.649444,100.319444,,
UNG,Kiunga Airport,Kiunga,Papua New Guinea,Pacific/Port_Moresby,-6.12571,141.282,,
DLY,Dillon's Bay Airport,Dillon's Bay,Vanuatu,Pacific/Efate,-18.7694,169.001,,
DLZ,Dalanzadgad Airport,Dalanzadgad,Mongolia,Asia/Ulaanbaatar,43.5917,104.43,,
UNK,Unalakleet Airport,Unalakleet,United States,America/Nome,63.888333,-160.798889,,
UNN,Ranong,Ranong,Thailand,Asia/Bangkok,9.777622,98.585483,,
DMD,Doomadgee Airport,Doomadgee,Australia,Australia/Lindeman,-17.9403,138.822,,
DME,Domododevo,Moscow,Russia,Europe/Moscow,55.408611,37.906111,,
DMM,King Fahd Intl,Dammam,Saudi Arabia,Asia/Riyadh,26.471161,49.79789,,
DMU,Dimapur Airport,Dimapur,India,Asia/Kolkata,25.8839,93.7711,,
DND,Dundee,Dundee,United Kingdom,Europe/London,56.452499,-3.025833,,
DNH,Dunhuang Airport,Dunhuang,China,Asia/Urumqi,40.094,94.4818,,
DNK,Dnipropetrovsk Intl,Dnepropetrovsk,Ukraine,Europe/Zaporozhye,48.357222,35.100556,,
DNR,Pleurtuit,Dinard,France,Europe/Paris,48.587683,-2.079958,,
UPG,Hasanuddin,Ujung Pandang,Indonesia,Asia/Makassar,-5.061631,119.554042,,
DNZ,Cardak,Denizli,Turkey,Europe/Istanbul,37.785567,29.701297,,
DOH,Doha Intl,Doha,Qatar,Asia/Qatar,25.261125,51.565056,,
DOG,Dongola,Dongola,Sudan,Africa/Khartoum,19.153867,30.430094,,
DOK,Donetsk Intl,Donetsk,Ukraine,Europe/Zaporozhye,48.073611,37.739722,,
DOM,Melville Hall,Dominica,Dominica,America/Dominica,15.547028,-61.3,,
DOP,Dolpa,Dolpa,Nepal,Asia/Kathmandu,28.985718,82.819145,,
MAA,Chennai Intl,Madras,India,Asia/Kolkata,12.994414,80.180517,,
DOY,Dongying Airport,Dongying,China,Asia/Shanghai,37.2716,118.2819,,
MAB,Maraba,Maraba,Brazil,America/Araguaina,-5.368589,-49.138025,,
MAD,Barajas,Madrid,Spain,Europe/Madrid,40.493556,-3.566764,,
MAG,Madang,Madang,Papua New Guinea,Pacific/Port_Moresby,-5.207083,145.7887,,
MAF,Midland Intl,Midland,United States,America/North_Dakota/Center,31.942528,-102.201914,,
MAH,Menorca,Menorca,Spain,Europe/Madrid,39.862597,4.218647,,
MAK,Malakal,Malakal,Sudan,Africa/Khartoum,9.558969,31.652242,,
MAJ,Marshall Islands Intl,Majuro,Marshall Islands,Pacific/Majuro,7.064758,171.272022,,
MAO,Eduardo Gomes Intl,Manaus,Brazil,America/Manaus,-3.038611,-60.049721,,
MAN,Manchester,Manchester,United Kingdom,Europe/London,53.353744,-2.27495,,
MAS,Momote Airport,Momote,Papua New Guinea,Pacific/Port_Moresby,-2.06189,147.424,,
MAR,La Chinita Intl,Maracaibo,Venezuela,America/Caracas,10.558208,-71.727856,,
MAU,Maupiti,Maupiti,French Polynesia,Pacific/Tahiti,-16.426486,-152.243669,,
DPL,Dipolog,Dipolog,Philippines,Asia/Manila,8.601261,123.334481,,
URA,Uralsk,Uralsk,Kazakhstan,Asia/Oral,51.150833,51.543056,,
DPS,Bali Ngurah Rai,Denpasar,Indonesia,Asia/Makassar,-8.748169,115.167172,,
MAZ,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,America/Puerto_Rico,18.255694,-67.148472,,
URC,Diwopu,Urumqi,China,Asia/Urumqi,43.907106,87.474244,,
URE,Kuressaare,Kuressaare,Estonia,Europe/Tallinn,58.229883,22.509494,,
URJ,Uraj,Uraj,Russia,Asia/Yekaterinburg,60.1,64.83,,
MBA,Mombasa Moi Intl,Mombasa,Kenya,Africa/Nairobi,-4.034833,39.59425,,
MBH,Maryborough Airport,Maryborough,Australia,Australia/Brisbane,-25.5133,152.715,,
URO,Vallee De Seine,Rouen,France,Europe/Paris,49.384172,1.1748,,
MBJ,Sangster Intl,Montego Bay,Jamaica,America/Jamaica,18.503717,-77.913358,,
MBL,Manistee County-Blacker Airport,Manistee,United States,America/Indiana/Knox,44.2725,-86.246944,,
URT,Surat Thani,Surat Thani,Thailand,Asia/Bangkok,9.1325,99.135556,,
URS,Kursk East Airport,Kursk,Russia,Europe/Moscow,51.7506,36.2956,,
URY,Guriat,Guriat,Saudi Arabia,Asia/Riyadh,31.411942,37.279469,,
MBT,Masbate Airport,Masbate,Philippines,Asia/Manila,12.3694,123.629,,
MBS,Mbs Intl,Saginaw,United States,America/Detroit,43.532913,-84.079647,,
USH,Ushuaia Malvinas Argentinas,Ushuaia,Argentina,America/Argentina/Ushuaia,-54.843278,-68.29575,,
USK,Usinsk,Usinsk,Russia,Europe/Moscow,66.00077,57.221113,,
MCE,Merced Municipal Airport,Merced,United States,America/Los_Angeles,37.284722,-120.513889,,
USM,Samui,Ko Samui,Thailand,Asia/Bangkok,9.547794,100.062272,,
MCG,McGrath Airport,Mcgrath,United States,America/Anchorage,62.9529,-155.606,,
USN,Ulsan,Ulsan,South Korea,Asia/Seoul,35.593494,129.351722,,
MCI,Kansas City Intl,Kansas City,United States,America/Chicago,39.297606,-94.713905,,
MCK,McCook Regional Airport,McCook,United States,America/North_Dakota/Center,40.206389,-100.592222,,
MCM,Monaco,Monaco,Monaco,Europe/Monaco,43.73333333,7.41666666,,
USU,Busuanga,Busuanga,Philippines,Asia/Manila,12.121458,120.100031,,
DRG,Deering Airport,Deering,United States,America/Nome,66.0696,-162.766,,
MCO,Orlando Intl,Orlando,United States,America/Kentucky/Monticello,28.429394,-81.308994,,
MCP,Macapa,Macapa,Brazil,America/Belem,0.050664,-51.072178,,
MCT,Seeb Intl,Muscat,Oman,Asia/Muscat,23.593278,58.284444,,
DRO,Durango La Plata Co,Durango,United States,America/Denver,37.151516,-107.75377,,
MCY,Sunshine Coast,Maroochydore,Australia,Australia/Brisbane,-26.603333,153.091111,,
MCX,Uytash,Makhachkala,Russia,Europe/Moscow,42.816822,47.652294,,
DRS,Dresden,Dresden,Germany,Europe/Berlin,51.132767,13.767161,,
MCZ,Zumbi Dos Palmares,Maceio,Brazil,America/Maceio,-9.510808,-35.791678,,
DRW,Darwin Intl,Darwin,Australia,Australia/Darwin,-12.4083333,130.87266,,
UTH,Udon Thani,Udon Thani,Thailand,Asia/Bangkok,17.386436,102.788247,,
MDC,Sam Ratulangi,Manado,Indonesia,Asia/Makassar,1.549447,124.925878,,
MDE,Jose Maria Cordova,Rio Negro,Colombia,America/Bogota,6.164536,-75.423119,,
UTP,U Taphao Intl,Pattaya,Thailand,Asia/Bangkok,12.679944,101.005028,,
MDG,Mudanjiang,Mudanjiang,China,Asia/Harbin,44.523889,129.568889,,
MDL,Mandalay Intl,Mandalay,Burma,Asia/Rangoon,21.702156,95.977928,,
MDK,Mbandaka,Mbandaka,Congo (Kinshasa),Africa/Kinshasa,0.0226,18.288744,,
MDQ,Mar Del Plata,Mar Del Plata,Argentina,America/Argentina/Buenos_Aires,-37.934167,-57.573333,,
MDT,Harrisburg Intl,Harrisburg,United States,America/New_York,40.193494,-76.763403,,
MDS,Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,America/Grand_Turk,21.833,-71.817,,
DSN,Ordos Ejin Horo,Dongsheng,China,Asia/Shanghai,39.85,110.033,,
DSM,Des Moines Intl,Des Moines,United States,America/Chicago,41.533972,-93.663083,,
MDU,Mendi Airport,Mendi,Papua New Guinea,Pacific/Port_Moresby,-6.14774,143.657,,
MDW,Chicago Midway Intl,Chicago,United States,America/Chicago,41.785972,-87.752417,,
MDZ,El Plumerillo,Mendoza,Argentina,America/Argentina/Mendoza,-32.831717,-68.792856,,
UUD,Mukhino,Ulan-ude,Russia,Asia/Irkutsk,51.807764,107.437644,,
MEC,Eloy Alfaro Intl,Manta,Ecuador,America/Guayaquil,-0.946078,-80.678808,,
MEE,Mare,Mare,New Caledonia,Europe/Paris,-21.481678,168.037508,,
MED,Prince Mohammad Bin Abdulaziz,Madinah,Saudi Arabia,Asia/Riyadh,24.553422,39.705061,,
MEG,Malanje,Malanje,Angola,Africa/Luanda,-9.525086,16.312406,,
UUN,,,,UTC,0,0,,
MEH,Mehamn,Mehamn,Norway,Europe/Oslo,71.029722,27.826667,,
UUS,Khomutovo,Yuzhno-sakhalinsk,Russia,Asia/Sakhalin,46.888672,142.717531,,
MEM,Memphis Intl,Memphis,United States,America/Chicago,35.042417,-89.976667,,
MEL,Melbourne Intl,Melbourne,Australia,Australia/Melbourne,-37.673333,144.843333,,
MES,Polonia,Medan,Indonesia,Asia/Pontianak,3.558056,98.671722,,
DTM,Dortmund,Dortmund,Germany,Europe/Berlin,51.518314,7.612242,,
MEY,Meghauli Airport,Meghauli,Nepal,Asia/Kathmandu,27.583,84.233,,
MEX,Licenciado Benito Juarez Intl,Mexico City,Mexico,America/Mexico_City,19.436303,-99.072097,,
UVF,Hewanorra Intl,Hewandorra,Saint Lucia,America/St_Lucia,13.733194,-60.952597,,
UVE,Ouvea,Ouvea,New Caledonia,Europe/Paris,-20.640556,166.572778,,
DTW,Detroit Metro Wayne Co,Detroit,United States,America/Detroit,42.212444,-83.353389,,
MFE,Mc Allen Miller Intl,Mcallen,United States,America/Chicago,26.175833,-98.238611,,
DUB,Dublin,Dublin,Ireland,Europe/Dublin,53.421333,-6.270075,,
MFJ,Moala Airport,Moala,Fiji,Pacific/Fiji,-18.5667,179.951,,
DUD,Dunedin,Dunedin,New Zealand,Pacific/Auckland,-45.928055,170.198333,,
MFK,Matsu Beigan Airport,Matsu Islands,Taiwan,Asia/Taipei,26.224153,120.00275,,
DUE,Dundo Airport,Dundo,Angola,Africa/Luanda,-7.40089,20.8185,,
MFM,Macau Intl,Macau,Macau,Asia/Macau,22.149556,113.591558,,
MFR,Rogue Valley Intl Medford,Medford,United States,America/Los_Angeles,42.374228,-122.8735,,
MFU,Mfuwe,Mfuwe,Zambia,Africa/Lusaka,-13.258878,31.936581,,
DUR,Durban Intl,Durban,South Africa,Africa/Johannesburg,-29.970089,30.950519,,
DUQ,,,,America/Vancouver,0,0,,
DUT,Unalaska,Unalaska,United States,America/Nome,53.900139,-166.5435,,
DUS,Dusseldorf,Duesseldorf,Germany,Europe/Berlin,51.289453,6.766775,,
MGA,Managua Intl,Managua,Nicaragua,America/Managua,12.141494,-86.168178,,
MGB,Mount Gambier Airport,Mount Gambier,Australia,Australia/Adelaide,-37.7456,140.785,,
MGF,Regional De Maringa Silvio Name Junior,Maringa,Brazil,America/Campo_Grande,-23.476392,-52.016406,,
MGM,Montgomery Regional Airport ,MONTGOMERY,United States,America/Chicago,32.3006389,-86.3939722,,
MGQ,Aden Adde International Airport,Mogadishu,Somalia,Africa/Mogadishu,2.01444,45.3047,,
MGS,Mangaia Island Airport,Mangaia Island,Cook Islands,Pacific/Rarotonga,-21.8956,-157.905,,
DVO,Francisco Bangoy International,Davao,Philippines,Asia/Manila,7.125522,125.645778,,
MGZ,Myeik,Myeik,Burma,Asia/Rangoon,12.439797,98.621478,,
MHD,Mashhad,Mashhad,Iran,Asia/Tehran,36.234,59.643,,
MHH,Marsh Harbour,Marsh Harbor,Bahamas,America/Nassau,26.511406,-77.083472,,
MHG,Mannheim City,Mannheim,Germany,Europe/Berlin,49.472706,8.514264,,
DWB,Soalala Airport,Soalala,Madagascar,Indian/Antananarivo,-16.083,45.367,,
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,Asia/Riyadh,24.5,44.4,,
MHK,Manhattan Reigonal,Manhattan,United States,America/Chicago,39.140972,-96.670833,,
DWC,Dubai Al Maktoum,Dubai,United Arab Emirates,Asia/Dubai,24.55056,55.103174,,
MHP,Minsk 1,Minsk,Belarus,Europe/Minsk,53.864472,27.539683,,
MHR,Sacramento Mather,Sacramento,United States,America/Los_Angeles,38.553897,-121.297592,,
MHQ,Mariehamn,Mariehamn,Finland,Europe/Helsinki,60.122203,19.898156,,
MHT,Manchester Regional Airport,Manchester NH,United States,America/New_York,42.932556,-71.435667,,
MIA,Miami Intl,Miami,United States,America/Kentucky/Monticello,25.79325,-80.290556,,
MID,Licenciado Manuel Crescencio Rejon Int,Merida,Mexico,America/Merida,20.936981,-89.657672,,
UYL,Nyala Airport,Nyala,Sudan,Africa/Khartoum,12.0535,24.9562,,
MIG,Mianyang Airport,Mianyang,China,Asia/Chongqing,31.4281,104.741,,
UYN,Yulin Airport,Yulin,China,Asia/Chongqing,38.2692,109.731,,
MII,Marília Airport,Marília,Brazil,America/Campo_Grande,-22.196892,-49.9264,,
DXB,Dubai Intl,Dubai,United Arab Emirates,Asia/Dubai,25.252778,55.364444,,
MIM,Merimbula Airport,Merimbula,Australia,Australia/Broken_Hill,-36.9086,149.901,,
MIS,Misima Island Airport,Misima Island,Papua New Guinea,Pacific/Port_Moresby,-10.6892,152.838,,
MIR,Habib Bourguiba Intl,Monastir,Tunisia,Africa/Tunis,35.758056,10.754722,,
MJA,Manja Airport,Manja,Madagascar,Indian/Antananarivo,-21.417,44.317,,
MJD,Moenjodaro,Moenjodaro,Pakistan,Asia/Karachi,27.335156,68.143053,,
MJF,Kjaerstad,Mosjoen,Norway,Europe/Oslo,65.783997,13.214914,,
MJI,Mitiga Airport,Tripoli,Libya,Africa/Tripoli,32.8941,13.276,,
MJL,Mouilla Ville Airport,Mouila,Gabon,Africa/Libreville,-1.84514,11.0567,,
MJK,Shark Bay Airport,Shark Bay,Australia,Australia/Perth,-25.8939,113.577,,
MJN,Philibert Tsiranana,Mahajanga,Madagascar,Indian/Antananarivo,-15.667144,46.351828,,
MJM,Mbuji Mayi,Mbuji-mayi,Congo (Kinshasa),Africa/Lubumbashi,-6.121236,23.569008,,
DYG,Dayong Airport,Dayong,China,Asia/Chongqing,29.1028,110.443,,
MJT,Mitilini,Mytilini,Greece,Europe/Athens,39.056667,26.598333,,
MJV,Murcia San Javier,Murcia,Spain,Europe/Madrid,37.774972,-0.812389,,
DYR,Ugolny Airport,Anadyr,Russia,Asia/Anadyr,64.73495,177.741483,,
MJZ,Mirny,Mirnyj,Russia,Asia/Yakutsk,62.534689,114.038928,,
DYU,Dushanbe,Dushanbe,Tajikistan,Asia/Dushanbe,38.543333,68.825,,
MKE,General Mitchell Intl,Milwaukee,United States,America/Chicago,42.947222,-87.896583,,
DZA,Dzaoudzi Pamandzi,Dzaoudzi,Mayotte,Indian/Mayotte,-12.804722,45.281113,,
MKK,Molokai,Molokai,United States,Pacific/Honolulu,21.152886,-157.096256,,
MKM,Mukah Airport,Mukah,Malaysia,Asia/Kuching,2.90639,112.08,,
MKQ,Mopah,Merauke,Indonesia,Asia/Jayapura,-8.520294,140.418453,,
MKP,Makemo,Makemo,French Polynesia,Pacific/Tahiti,-16.583919,-143.658369,,
MKR,Meekatharra Airport,Meekatharra,Australia,Australia/Perth,-26.6117,118.548,,
MKU,Makokou,Makokou,Gabon,Africa/Libreville,0.579211,12.890908,,
MKW,Rendani,Manokwari,Indonesia,Asia/Jayapura,-0.891833,134.049183,,
DZN,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,Asia/Qyzylorda,47.708333,67.733333,,
MKY,Mackay,Mackay,Australia,Australia/Lindeman,-21.171667,149.179722,,
MLB,Melbourne Intl,Melbourne,United States,America/Kentucky/Monticello,28.102753,-80.645258,,
MLA,Luqa,Malta,Malta,Europe/Malta,35.857497,14.4775,,
MLE,Male Intl,Male,Maldives,Indian/Maldives,4.191833,73.529128,,
MLH,Bale Mulhouse,Mulhouse,France,Europe/Zurich,47.589583,7.529914,,
MLG,Abdul Rachman Saleh,Malang,Indonesia,Asia/Makassar,-7.926556,112.714514,,
MLI,Quad City Intl,Moline,United States,America/Chicago,41.448528,-90.507539,,
MLL,Marshall Don Hunter Sr. Airport,Marshall,United States,America/Nome,61.8646418,-162.026111,,
MLM,General Francisco J Mujica Intl,Morelia,Mexico,America/Mexico_City,19.849944,-101.0255,,
MLX,Erhac,Malatya,Turkey,Europe/Istanbul,38.435347,38.091006,,
MLW,Monrovia Spriggs Payne,Monrovia,Liberia,UTC,6.289061,-10.758722,,
MLY,Manley Hot Springs Airport,Manley Hot Springs,United States,America/Anchorage,64.9975,-150.644167,,
MMB,Memanbetsu,Memanbetsu,Japan,Asia/Tokyo,43.880606,144.164053,,
MME,Durham Tees Valley Airport,Teesside,United Kingdom,Europe/London,54.509189,-1.429406,,
MMG,Mount Magnet Airport,Mount Magnet,Australia,UTC,-28.1161,117.842,,
MMK,Murmansk,Murmansk,Russia,Europe/Moscow,68.781672,32.750822,,
MMM,,,,UTC,0,0,,
MMO,Maio,Maio,Cape Verde,Atlantic/Cape_Verde,15.155928,-23.213703,,
MMX,Sturup,Malmoe,Sweden,Europe/Stockholm,55.530193,13.371639,,
MNJ,Mananjary,Mananjary,Madagascar,Indian/Antananarivo,-21.201772,48.358317,,
MNI,John A. Osborne Airport,Geralds,Montserrat,America/Montserrat,16.791389,-62.193333,,
MNL,Ninoy Aquino Intl,Manila,Philippines,Asia/Manila,14.508647,121.019581,,
MNT,Minto Airport,Minto,United States,America/Anchorage,65.143611,-149.37,,
MNU,Mawlamyine Airport,Mawlamyine,Burma,Asia/Rangoon,16.444747,97.660669,,
MOA,Orestes Acosta,Moa,Cuba,America/Havana,20.654114,-74.922114,,
MOB,Mobile Rgnl,Mobile,United States,America/Chicago,30.691231,-88.242814,,
MOD,Modesto City Co Harry Sham,Modesto,United States,America/Los_Angeles,37.625817,-120.954422,,
MOG,Mong Hsat,Mong Hsat,Burma,Asia/Rangoon,20.516758,99.256825,,
MOF,Wai Oti,Maumere,Indonesia,Asia/Makassar,-8.640647,122.236889,,
MOI,Mitiaro Island Airport,Mitiaro Island,Cook Islands,Pacific/Rarotonga,-19.8425,-157.703,,
MOL,Aro,Molde,Norway,Europe/Oslo,62.744722,7.2625,,
MOQ,Morondava,Morondava,Madagascar,Indian/Antananarivo,-20.28475,44.317614,,
MOU,Mountain Village Airport,Mountain Village,United States,America/Nome,62.0954,-163.682,,
MOT,Minot Intl,Minot,United States,America/North_Dakota/Center,48.259378,-101.280333,,
MOW,MOW,Moscow,Russia,Europe/Moscow,55.7557,37.6176,,
MOV,Moranbah Airport,Moranbah,Australia,Australia/Lindeman,-22.0578,148.077,,
VAA,Vaasa,Vaasa,Finland,Europe/Helsinki,63.05065,21.762175,,
MOZ,Moorea,Moorea,French Polynesia,Pacific/Tahiti,-17.489972,-149.761869,,
MPA,Katima Mulilo Airport,Mpacha,Namibia,Africa/Windhoek,-17.6344,24.1767,,
VAI,Vanimo Airport,Vanimo,Papua New Guinea,Pacific/Port_Moresby,-2.69717,141.302,,
